lyrics,label
"Wacha
Un saludo pa el DHA
Que le queremos dedicar esta cancion
Pa los que dicen que no somos de verdad
Con muy muy muy Especial dedicacion
Pa todo joto que nos haya tirado en una cancion
[Babo - Verso 1:]
Los tres vatos ques'que malos, pandilleros vagos
Quisieron jugar unJuego que yo ya tenia ganado
No soy malvado nomas lo que es
Pero mi fama de malandro la agarre a los dies y seis
A si que pues, nimodo que me deje que me chinguen
El rap no lo aprendi en un Pinche colegio bilingue
Lo aprendi en la calle donde vergas esperabas
Al chile no me paran con machetes o pedradas
Ocupan plomo, pa' jalar como yo jalo
Cargando la cintura hasta cuando vayan al baño
Porque este Babo esta re-loco
No se si por el foco, por los acidos o el choco
Pero asi es, asi sera
Que el que no muera sangre, si la cosa es de verdad hay nomas
[Coro:]
Si son bien jotos
Si son bien jotos
Si son bien jotos
Si son bien jotos
[DHA - Verso 2:]
Llego la nueva era rapera la de adeveras
En babilonia pura clica callejera
A mi me vale verga traigo escuela de la calle
Al chile ni se metan con el morrillo del cartel
Vengo desde Guadalupe para Santa
Hay donde los huevos mandan y los perros cantan
Tengo varios vatos en mi lista negra
Cuando oigan los cuetasos al chile de mi se acuerdan
O que apoco ya culearon
Si aqui todo se paga jotos ya se la pelaron
Escuchen al tirano putos luego nos topamos
Que al cabo arrieros somos y en el camino andamos
[Babo - Verso 3:]
De Lunes a Domingo en lo mismo
Perdido en el abismo
Vicioso concentrado y cabalgar el ritmo
Nunca chingo sin un buena razon
Mi tres ochenta basta pa explotarte el corazon
Escuchame cabron
Que yo rimo siempre en serio
Dejo de ser misterio que te espera el cementerio
Maricon y eso de milagro si es que alguien haya tus
Restos cuatro metros bajo tierra tapan el olor a muerto
Fuma de esto por que digo la vedad
Solo compara mi letra con mi historia criminal
Animal ya le meti ocho biles
Y esto no se compara con sus rimas Infantiles
Corre ve y diles a todos compinches
Que llego el Matachinches que los mata con el trinche
El pinche babo no hay quien me linche los apago
Cuando la santa muerte siempre cabalga a mi lado
[Coro:]
Si son bien jotos
Si son bien jotos
Si son bien jotos
Si son bien jotos
[DHA - Verso 4:]
Ya sabes quien soy asi que te me cayas
Para ganar batallas este perro no batalla
Les quedeo grande en el rap no dieron la talla
Liricas de alto nivel cabron tengo mis mañanas
No se a que le tiran
Si luego andan llorando
Le marcan a la chota y le dicen me pego Dharius
Creen que son malandros pero son maricones
Vayanse a la verga pinches vatitos llorones
Si quieren aventarse un tiro limpio me lo aviento
Y si quieren agarrarme al baño tambien me la fleto
No hay pedo despues nos arreglamos
Ya estan advertidos pa que se anden con cuidado
[Coro:]
Si son bien jotos
Si son bien jotos
Si son bien jotos
Si son bien jotos
[Babo - Verso 5:]
Aunque cierres la boca te toca
No me siento mas hombre por andar
Fumando mota
Toma nota y no pierdas tu libreta la muerte anda
Hacechando por las calles y banquetas traigo en la camioneta
Clavada una escopeta con pura de cinco
Pa sumbartela en la jeta
El
Puñetas que estabas esperando
Que saliera corriendo con tu
Pistola de diablo traigo el mando mas que por malandro
Por
Cantarles con huevos y estos pinches pendejos pensado que yo
Era nuevo
Ando al puro pedo con billetes en la bolsa
Por si me
Tuercen los cuetes darles su mochada al chota
No me importan sus
Jaladas inventadas como dice la brasil ustedes son pura mamada
Bronca de bajada
Yo puro de subida si no abrieran el osico no
Tendrian esas heridas ni sus jefas llorarian mira
[Coro:]
Si son bien jotos
Si son bien jotos
Si son bien jotos
Si son bien jotos",NP
"Y lagrimas de amor
Y al final un beso
Que hasta ayer
Fue sabor de olvido
Porque hoy, yo también me voy
Cuantas veces, yo te suplique
Que volvieras pronto, junto a mi
Pero tu jamás, quisiste oír
Esta imploración
Aquel día
Cuando te fuiste
Sentí tan frió el adiós
Te esperaba
Lloraba tanto
Y sin embargo yo seguía
Callando mi dolor
Pero hoy, no quiero, mas seguir
Con el sacrificio, de esperar
Si hubieras querido, regresar
Lo hubieras hecho ya
No, no te preocupes, por volver
Pues todo ha cambiado en la ciudad
Hoy es tan distinta, fría y gris
Que hasta yo me voy
El día que te fuiste tu
Llore sin fin el adiós
Y al ver que no volvías mas
Seguí callando mi dolor
El día que te fuiste tu
Llore sin fin el adiós
Y al ver que no volvías mas
Seguí callando mi dolor",NP
"[Intro: Ozuna]
Ya no es como ayer (Ayer)
Y mi boca cuando besa tu piel (Tu piel)
Es totalmente diferente
Solo quiero darte placer (Placer)
[Pre-Coro: Andiel]
Me has engañado tantas veces
Que al dolor estoy inmune
Ya no extraño tu sonrisa, ni tu perfume (Oh-oh-oh)
Ya el dolor no me consume
Te perdí aunque siempre te tuve
El autoestima lo tengo por las nubes
[Coro: Andiel & Ozuna]
Oh-oh
Es que sin ti yo estoy mejor
Prefiero mucho humo y alcohol
Porque no me dan traición
Y me quitan el dolor
Woh-oh
Y es que sin ti yo estoy mejor
Prefiero mucho humo y alcohol (Woh-oh-oh)
Porque no me dan traición
Y me quitan el dolor
[Verso 1: Ozuna]
No quiero recordar momentos vividos contigo
Solamente Dios de eso fue testigo
Ya vete de mi vida, sigue tú tranquila
Que después del tiempo todo se olvida
De vez en cuando me siento solo y me hace' falta
Pienso en tu traición y se me pasa
Solo en mi casa y aunque el alcohol me acompaña
Los ojos de mi corazón empañan
Aunque tú estás buena
Y sabes que como tú no hay ninguna
Te crees que voy a resistirme a tu cuerpo
Y aunque me gustaría hacértelo lento, envuelto
Aunque tú estás buena
Y sabes que como tú no hay ninguna
Te crees que voy a resistirme a tu cuerpo
Y aunque me gustaría hacértelo lento, envuelto
[Coro: Andiel & Ozuna]
Oh-oh
Es que sin ti yo estoy mejor
Prefiero mucho humo y alcohol
Porque no me dan traición
Y me quitan el dolor
Woh-oh
Y es que sin ti yo estoy mejor
Prefiero mucho humo y alcohol (Woh-oh-oh)
Porque no me dan traición
Y me quitan el dolor
[Verso 2: Andiel]
Ahora ando sin ti, en la noche' por ahí
Ya nada me hace falta desde que no estas aquí
Te dije que tu tiempo se acababa
Y ahora eres tú la que me llama
Yo que siempre te buscaba
Cuando te extrañaba y te anhelaba
Pero contigo me di cuenta que no hay nada
Ahora salgo cuando la calle me llama
Y en el alcohol dejé todas mis penas ahogadas
[Puente: Andiel]
Ya no es como ayer
Mi boca cuando besa tu piel
Es totalmente diferente
Solo quiero darte placer
[Pre-Coro: Andiel]
Me has engañado tantas veces
Que al dolor estoy inmune
Ya no extraño tu sonrisa
Ni tu perfume (Oh-oh-oh)
Ya el dolor no me consume
Te perdí aunque siempre te tuve
El autoestima lo tengo por las nubes
[Coro: Andiel & Ozuna]
Oh-oh
Es que sin ti yo estoy mejor
Prefiero mucho humo y alcohol
Porque no me dan traición
Y me quitan el dolor
Oh-oh
Y es que sin ti yo estoy mejor
Prefiero mucho humo y alcohol (Woh-oh-oh)
Porque no me dan traición
Y me quitan el dolor
[Outro: Andiel & Ozuna]
Andiel
Super A en los coros, baby (Jajaja)
El Negrito de Ojos Claros, Ozuna
Ivan Jael ""El Del Pro Tools"" (Jaja)
[?] Music (Yo soy la voz)
Dimelo Vi (El que canta y escribe)
Oye, Bory (The Street Kings)
Auh (Super A)
El nuevo que esta comandando (-Dando)",NP
"No hay a donde huir
El caos está
Tan dentro de mí
Porque tu amor se convirtió
En psicosis
No te quiero dejar
Vivo atrás de tí
Quisiera llorar
Y vuelvo a reír
Me miento y me lo creo
¡Qué neurosis!
No te quiero ver
Si te quiero ver
No te quiero ver
Si te quiero...
A ahhhh aaa a ahhhh aaaaaa...
Esta voz en mi cabeza
Laberinto de tristeza
Este amor no es culpa mía
Es una patología
Yo sé bien que tengo un corazón
Bipolar
Te sueño por la noche
Te maldigo por el día
Alucino y no distingo
Realidad y fantasía
No se controlar mi corazón
Bipolar
Bipolar... (Bipolar)
Bipolar... (Bipolar)
Bipolar... (Bipolar)
Bipolar... (Bipolar)
¡¡¡BI PO LAR!!!
Qué locura tratar
Curarme de tí
Matárme y vivir
Tan solo por tí
Me estoy hundiendo
En ésta esquizofrenia
No te quiero ver
Si te quiero ver
No te quiero ver
Si te quiero...
No te quiero ver
Si te quiero ver
No te quiero ver
Si te quiero...
A ahhhh aaa a ahhhh aaaaaa...
Esta voz en mi cabeza
Laberinto de tristeza
Este amor no es culpa mía
Es una patología
Yo sé bien que tengo un corazón
Bipolar
Te sueño por la noche
Te maldigo por el día
Alucino y no distingo
Realidad y fantasía
No se controlar mi corazón
Bipolar
Esta voz en mi cabeza
Laberinto de tristeza
Este amor no es culpa mía
Es una patología
Yo sé bien que tengo un corazón
Bipolar
Te sueño por la noche
Te maldigo por el día
Alucino y no distingo
Realidad y fantasía
No se controlar mi corazón
Bipolar
Bipolar... (Bipolar)
Bipolar... (Bipolar)
Bipolar... (Bipolar)
Bipolar... (Bipolar)
¡¡¡BI PO LAR!!!",NP
"[Intro: Farruko & Ozuna]
(New Generation, let go)
Este menor que usted
La quiere conocer
Con su forma de actuar
Me va a enloquecer
La tengo en mi soñar
Acaricio su piel
Le quiero confesar
Yo
[Estribillo: Ozuna & Farruko]
No me importa que usted sea mayor que yo (¡Farru!)
Hoy la quiero en mi cama (Colombia)
No malinterpretes mi intención (Latinos)
Que ya no aguanto las ganas
Por eso he venido a decírtelo
Que hoy la quiero en mi cama
Y si está dispuesta, ya dímelo
Que ya no aguanto las ganas
Dame un chance
[Verso 1: Alexio La Bestia]
Beba, llegó la bruja, el terror de todo' estos lames
Mayor que yo te que vamono' al toma y dame
Yo no soy ese viejo suelta ese pellejo
A que te secuestro y te llevo pa' lejos
No me huyas no me corras
No te asuste con la gafigorra
Que yo no te estoy dando cotorra
Vamo' a jugar a la lucha
De la discoteca pa' la ducha
Hasta que el cielo azul se ponga fucha
El cory de golden, muchachos aborden
De la organizacion Luny soy el desorden
Estoy enfermo, venga cureme señora
Suelteme banda y vera que el menor le enamora
[Verso 2: Arcángel]
No te vo'a decir mi edad, pero ella tiene 35
Y aun asi en la cama me deja gringo
Parece atleta, ella se pasa dando brincos
Pero todo cambia cuando yo la finco
También tiene 3 hijos, ¡guau! que inoportuno
Pero por suerte no soy el papa 'e ninguno
Aunque eso no importa yo corro con la cuenta
Le doy pa'l el pelo, pa' las uñas y pa' la renta
Y no importa que ella sea mayor que yo
Nadie se lo hace como yo
Esa señora me la como de almuerzo
Ahora lo digo yo llegaron los refuerzos
[Estribillo: Ozuna]
No me importa que usted sea mayor que yo
Hoy la quiero en mi cama
No malinterpretes mi intención
Que ya no aguanto las ganas
Por eso he venido a decírtelo
Que hoy la quiero en mi cama
Y si está dispuesta, ya dímelo
Que ya no aguanto las ganas
Dame un chance
[Verso 3: Farruko]
Ay mama, llego el nene
Pa' azotarte y lo tuyo darte
Tu quiere fuerte deja turete
Tu me quiere a mi pues salve de juguete
Porque yo, lo meneo, como tu no novio no lo hace
Y yo, la azoto como tu novio no lo hace
Y yo te tengo bien envicia'
Tu a mi no me va querer soltar
Tu puedes ser mi mamá
Y yo que ando buscando una mamá
Que sea buena y me coja en adopción
Y como dice Ozuna que se repita la ocasión
[Pre-Estribillo: Ozuna]
Este menor que usted
La quiere conocer
Por su forma de actuar
Me va a enloquecer
La tengo en mi soñar
Y acaricio su piel
Le quiero confesar
Yo
[Estribillo: Ozuna & Farruko]
No me importa que usted sea mayor que yo
Hoy la quiero en mi cama (Colombia)
No malinterpretes mi intención (Latinos)
Que ya no aguanto las ganas
Por eso he venido a decírtelo
Que hoy la quiero en mi cama
Y si está dispuesta, ya dímelo
Que ya no aguanto las ganas
Dame un chance",NP
"[Verso 1]
Cuando me vaya de tu lado ni cuenta te darás
Entonces sabrás cuánto te quiero y ya no me verás
Jamás, (jamás), jamás (jamás), jamás (jamás), amor
[Estribillo]
Vas a sufrir como yo he sufrido, lo vas a ver
Me pedirás que regrese contigo, y yo no volveré
Vas a llorar como yo he llorado, ya lo verás
Te acordarás de eso y tantas cosas y de muchas más
Te arrepentirás de no haberme amado
[Verso 2]
Y de haber jugado con mi amor, con mi amor
Cuando me vaya de tu lado, ni cuenta te darás
Entonces sabrás cuánto te quiero y ya no me verás
Jamás, (jamás), jamás (jamás), jamás (jamás), amor
[Estribillo]
Vas a sufrir como yo he sufrido, lo vas a ver
Me pedirás que regrese contigo, y yo no volveré
Vas a llorar como yo he llorado, ya lo verás
Te acordarás de eso y tantas cosas y de muchas más
Te arrepentirás de no haberme amado
[Cierre]
Cuando me vaya de tu lado, cuando me vaya de tu lado
Cuando me vaya de tu lado, cuando me vaya de tu lado
Cuando me vaya de tu lado, cuando me vaya",NP
"No me quiera chamaquear
Que me quieres ayudar
Que es lo que me vas a dar
No nos vamos a dejar
Sobre mi quieres pasar
Quieres que vaya a votar
Que te quieres postular
Pa' poderme gobernar
(Ich liebe dich nicht, du liebst mich nicht)
Da Da Da
Da Da Da, teto fui, teto fui
Da Da Da, teto fui, teto fui
Da Da Da, teto fui, teto fui
Da Da Da
(Ich liebe dich nicht, du liebst mich nicht)
Que te quieres divertir
No te dejas de reir
Se porque te quieres ir
Te la vamos a partir
(Ich liebe dich nicht, du liebst mich nicht)
Da, Da, Da
Da Da Da, teto fui, teto fui
Da Da Da, teto fui, teto fui
Da da da, te torcí, te torcí
Da Da Da",NP
"Te pido que me dejes, por favor vivir
Yo se que lloras tú, que sufres hoy por mí
Si lloras o si sufres no me importa, ya no quiero
Yo ya no quiero, nada, nada, nada más de ti
Te pido que me dejes, por favor vivir
Te pido con tu amor, me dejes de una vez
Si lloras o si sufres no me importa, ya no quiero
Yo ya no quiero, no quiero yo saber, jamás de ti
No quiero ya saber jamás de ti
Que no, no quiero, no, no, no
Que no, no quiero, no, no, no
Que no, no quiero
Yo ya no quiero, no quiero yo saber, jamás de ti
No quiero ya saber jamás de ti
Que no, no quiero, no, no, no
Que no, no quiero, no, no, no
Que no, no quiero
No quiero que me busques otra vez jamás
Porque por más que insistas no he de regresar
El tiempo perderás, no quiero ya saber de ti
No quiero ya saber de ti, no quiero ya saber",NP
"A ella le dicen razor blade
Porque te corta al respirar
Maneja todo tipo de arma
Es una espía internacional
[Verso 2]
No sé, podría suceder
Que estemos juntos otra vez
Tomando whiskey en un hotel
Planchando plástica
[Pre-Coro]
Fuimos la mente de operación Inframundo en Tele-tlan
Tumbamos miles de transmisoras de rayos ""P"", satélites
[Coro]
(Oh oh, oh oh)
Ella es razor blade
She is a razor blade
Ella es razor blade
She is a razor blade
[Verso 1]
A ella le dicen razor blade
Porque te corta al respirar
Maneja todo tipo de arma
Es una espía internacional
[Verso 2]
No sé, podría suceder
Que estemos juntos otra vez
Tomando whiskey en un hotel
Planchando plástica
[Pre-Coro]
Fuimos la mente de operación Inframundo en Tele-tlan
Tumbamos miles de transmisoras de rayos ""P"", satélites
[Coro]
(Oh oh, oh oh)
Ella es razor blade
She is a razor blade
Ella es razor blade
She is a razor blade
[Coro]
Ella es razor blade
She is a razor blade
Ella es razor blade
She is a razor blade
She is a razor blade",NP
"Yooo! Giancanna!
[Coro]
Les presento a mi hermano CAIN
Él nunca esta Out el esta In
Según él, es el mejor exponente
Porque no vienes y me lo dices de frente
Les presento a mi hermano CAIN
La cual no cree en Dios, él cree en sí
Solo vive rezándoles a sus santos
La santería no es de Dios les adelanto
[Verso 1]
Tú me das risa, es mejor que tú si vayas a misa
Pídele a Dios quе te perdone por tus malicias
Si toda la vida tú has sido un simplе egoísta
Siempre te dejan solo por ser mentalista
Eres de esos que la pasan haciendo cerebro
Y ante una pantalla eres la víctima ante un mundo entero
Eres un hipócrita que cambia de actitudes
Aquí te doy un poco de queso pa qué madurez
Tú todavía no encuentras tu identidad
Les presento a CAIN de doble personalidad
Un día es bueno, y otro día es malo
Un día lo saludas, al otro día le das palo
Lo que tú haces eso, yo le llamo insano
Un día eres GIANCANNA, y otro día te crees KANNON!!
En el Lorenzo Ponce hay muchos manes como tú
Aléjate, tú eres malo para mi salud!
[Coro]
Les presento a mi hermano CAIN
Él nunca esta Out el esta In
Según él, es el mejor exponente
Porque no vienes y me lo dices de frente
Les presento a mi hermano CAIN
La cual no cree en Dios, él cree en sí
Solo vive rezándoles a sus santos
La santería no es de Dios les adelanto
[Verso 2]
El género está como está por manes como tú
Te jactas que siempre tú vas a armar un fucking rebulu
Yo me rio de las guebadas que hablas
Porque tú no haces nada, yo en tu cara chucha ¿Quién te salva?
Estos pendejos son los que divulgan en los medios
Que eres nuevo, tú no sirves y esto yo lo digo en serio
Quien chucha ustedes se creen que pueden monopolizar
Si este año 2010 yo los voy a arrinconar
Como fariseas contra el muro en la discoteca
Tu papá se llama GIANCANNA la Eminencia
Así que corre antes que yo venga y te forre
En tu velorio, te llevaré las flores
Sal de tu barrio, dime ¿Quieres que te vaya a ver?
Dímelo, no más tú me conoces que lo puedo hacer
Tú sin el gajo no eres nada, tú sales soplado
Explícame por qué tu pantalón está mojado!!!
[Coro]
Les presento a mi hermano CAIN
Él nunca esta Out el esta In
Según él, es el mejor exponente
Porque no vienes y me lo dices de frente
Les presento a mi hermano CAIN
La cual no cree en Dios, él cree en sí
Solo vive rezándoles a sus santos
La santería no es de Dios les adelanto
[Verso 3]
CAIN anda que se banderea por los pasillos
De los canales saltando como todo un grillo
Les dice a los productores (Ohh este Giancanna)
Es un matón, le tengo miedo porque estuvo en Cana
O es que acaso este género no es de la calle?
¿Qué chucha entonces estás ahí? ¡Sale chucha sale!
No te mereces que la gente te respete
CAÍN tú no le metes, no te la inventes
En la tarima ya veremos ¿Quién es quién?
Yo escupo líricas que van directo a tu cien
Lo bueno ya está hecho, Bueno se me cerraron
Las puertas y así por ay dices que me has ganado
Oye tú estás fumado y la plena y de la buena
Si hasta en tu barrio, ya en tu casa, ya mis temas suenan
El día en que ustedes paren este sabotaje
Será el día en que yo me pare y los RAJE!!!
[Coro]
Les presento a mi hermano CAIN
Él nunca esta Out el esta In
Según él es el mejor exponente
Porque no vienes y me lo dices de frente
Les presento a mi hermano CAIN
La cual no cree en Dios, él cree en sí
Solo vive rezándoles a sus santos
La santería no es de Dios les adelanto
Solo vives, hahahaha Solo vives hablando basura!!!
(Puente)
CAIN son los que se creen omnipotentes
CAIN meten cizaña y traiciona a su gente
CAIN dice ser el mejor de la escena
Hablas de matar? Si la calle te aterra NIGGAS!!!
[Outro]
GIANCANNA (Say What?)
Oye desde El Puente Music, El Puente Music
Oye Ando con los oídos bionicos
El Jota, Junior el maestro, Da Fellas Records
Oye en la vida siempre hay un CAIN que eliminar Niggas!!
HIP-HOP 4 LIFE
Oye!",P
