,content,label
220,"@salazargdl esta súper (y mil gracias) solo no olvides que hay igual cantidad de HOMBRES trans. De mujer, a hombre
/@Angelgdl @publimetroMX",NP
221,"#Circoliseum🦁 | Kenya Cuevas nos habla sobre su vida y cómo comenzó una red de ayuda para mujeres trans. 

#pamelaEnMVS👩🏼🎙
10na.5 FM📻 url",NP
222,"@jrburgosviale @Bessy_Rios @colectivonormal Sean gays,lesbianas y luchen por sus url url no se exhiban de esa manera que confunden a los menores de edad.",NP
223,ZS Se restablece la circulación en Eje 3 Oriente desde Mariquita Sánchez hasta Santa Ana al Norte luego de #manifestantes.,NR
224,"@nullkir Holi, yo me considero trans especie. Así sea solo desde el transvestismo 👋🏻👋🏻👋🏻🌈",NP
225,@elessar63 @Viktr96616356 @FraudeDeJong @FCBarcelona_es Cuando el barcelona estaba mal los hinchas pidieron que saliera Valverde entre ellos jota Jordi que es socio el barcelona estaba en primer lugar y cuando llegó Setien muchos estaban felices Ahh pero se enojo Messi por qué no le gustaba que Sarabia le hablara. Ya sabemos que pasó,NR
226,Disney presenta en una serie a su primera pareja gay url,NP
227,"“Ha habido maricones toda la historia del mundo…”

- @paquitasalasps 

#pride #pridemonth #orgullo #lgbtq🌈 en Mexico City, Mexico url",NP
228,@Tusico @blim Si hay una relación homosexual sin sexo entre Gutierritos y Mauricio Garcés. Está usted en lo correcto,NP
229,"@gibranrr  En el caso de Hibram, lo que debe sujetar no es al gato!   pero si a su Travesti sexoservidora que ya le esta cobrando la hr!   Jajajs url",NP
230,"""El que no trans, no avanz""",NP
231,Más pendejo quien voto x López para componer el país y lo tiene hecho un puto desmadre. url url,NR
232,"De este contenido (bueno?) rescato un comentario de un chico: Respaldemos a las hermanas Trans!!  Les debemos tanto a nuestras hermanas, coño seamos comunidad. url",NP
233,"@Juan_Karlos_36 @BauzaOficial @nadiferpineda @Marlon_RamirezM @AriannaAngelesA @iraismj @CarlosRugerioM Recuerda que los allegados y compadres,amantes,mayates, y todo influyente con la actual administración lo puede hacer. Menos la gente.",P
234,'His name is Alex'; madre 'humilla' a su hijo transexual en TikTok url,NP
235,@kachorc No tiene mucho de su último url bi campeonato incluyendo copa igual dejame recordarte..,NR
236,"No se puede hablar de inclusión de la comunidad LGBTQ+ sin priorizar a la «T». 

para mi 1er episodio de #AsíQueQueresHablarDe, tuve al admirable @olivernashbb de padrino del pódcast para hablar de la inclusión trans. 🏳️‍⚧️

@SoyHomosensual | @SpotifyMexico
url",NP
237,"@Mario__TAG @freddier Nono. CURSO pROFESIOnaL De Eco Drag Race Car. * Estudiantes por los millones, se crowdsourcea un nuevo Tesla *",P
238,"Le pregunte a Carlos qué que significaba ""pansexual"" y me contesto con mucha seguridad, ""pues los que hacen el amor con los panes ¿no?"" ¿quién hace el amor con los panes? Jajajajajajajajajajajaja🤦🏻‍♀️",NP
239,@adiccionrayados una big mac para gignac hay que cantarle eso para ostigar al joto ese!!,P
240,putas obsesiones están bien cabronas,NR
241,@bazi_tta Te hace falta un homosexual de rommie,NP
242,"🏳️‍🌈MIÉRCOLES NOCOVER 🏳️‍🌈
CUARTITOS EN $10 XX O TKT 🍻
STRIPER⛔️TRIBUTRO TRAVESTI ⛔️GOGOS ⛔️ GOGAS ⛔️
METE TUS POMOS GRATIS🍾
🚫NOCOVER TODA LA NOCHE🚫
ACCESO 8PM  ‼️RESERVACIONES DISPONIBLES 📲url
📍CALLE ITURBIDE #719 COL TAMULTE ANTES BAR CABALLO BLANCO🕺🏳️‍🌈 url",NP
243,@pumasMX @Telcel @TigresOficial Lillini y sus alineaciones locas de toda la vida.,NR
244,"No entiendo a los hijos,
se transforman en #DragQueens #Gays #Hipster #Emos #punks #Trans #bi #chavosbanda #activistas etc. y se abochornan o les da pena cuando a uno se le antoja bailar en el centro comercial con su canción favorita 🤷🏼‍♂️#por?",NP
245,pUÑALES @primosMX QUE ME RECOMIENDAN DE pOSTRE EN EL AEROpUERTO DE #MONTERREY???,NP
246,Que chido estuvo el masaje! Lo cagante fue que al ultimo me di cuenta que era puto😶💥🔫,P
247,Me gusta hacer amistad con gays y url LA ONDA.,NP
248,"@FelipeCalderon @lopezobrador_ Ya borracho Felipe CaldeRon, Borrolas y se que eres gay Bisexual, Asesino. El cartel nueva generación Jalisco. 
Va hacerte mierda, 
Si habla tu García Luna.",NP
249,"Cuando creí darte lo mejor que puede de mi, llegas a enterrarme un puñal por la espalda, solo para deshacerte de mi y quedarte con lo que realmente me importa y tú no sabes valorar.",NR
250,"Excelente fin de semana
.
url
.
url
.
#TeamCharlyDiaz #arms #axilas #armpit #armpits #axila #gay #chest #pec #pecs #chestworkout #chestday #abs #hairy #furrychest #furry #muscle #muscleup #bearded #barba #masculine #onlyfans url",NP
251,"@piniramones 
¿porqué no has realizado el ""soy Mohamed y ya no soy rayado""?
Con tu genialidad la rompería.

(Si ya lo hiciste ahorita lo busco en inga loca)

Saludos maestro.",NR
252,"La dignidad de todo tipo de personas se debe de respetar, sin importar que no estén de acuerdo con el matrimonio homosexual: @ricardobucio",NP
253,"Quién quiere culo?? Mira el final 🤤🤤🤤
#gay #veracruzgay #gayveracruz #jarocho #gayjarocho #jarochogay url",NP
254,"Me voy a volver loca con las url #YaDije (at @DanceAcademyMty in Monterrey, Nuevo Leon) url",NR
255,@AngelAn75608197 @Funny_MXXX @Solo_Imagino @pyme_pajera @joto_ddiamantes @Chacalesmexico5 Delicioso,NR
256,"@LillyTellez JA  JA  JA  JA  JA  JA
Tú simplemente eres una estúpida loca que hace historia por representar a nadie en dónde estás",NR
257,"@AlexxxDuromMx @UlisexMgzn Ni yo lo puedo confirmar al 100%
Lo único que me dijeron es que mi participación es controversial.

Eso si, parece que soy la tercera o cuarta mujer trans en esta universidad que justo le pasa igual.

Y pues de mi lado.. solo me da tristeza por pensar un ""¿qué mas no dejarán?""",NP
258,"El día de ayer no vi a nadie vestida de Harley Quinn, muy bien muchachas !",NR
259,"¿Tienes o has tenido infecciones de transmisión sexual #VPH? 

Si tu respuesta fue SI, este servicio es para TI

CITA VÍA 656 659 0699 

SERVICIO GRATUITO a hombres gays, bisexuales y hombres que tienen prácticas sexuales con otros hombres

También pueden acudir #MUJERES url",NP
260,Ay como loca mi hermano en la iglesia cristiana 🤔😂,NR
261,"Nomás pa’ darles un ejemplo:

Hay Bisexual, pansexual, Omnisexual, polysexual.

Cada cual con su bandera. url",NP
262,Mi crónica del empate entre Chivas y Chivas USA url,NR
263,"Mujeres trans 👇🏻

Queremos solucionar un pequeño misterio. Si de favor nos ponen acá su respuesta. url",NP
264,"Lenchas aquí viene varias opciones para sus regalos de navidad #Lenchos #LGBT #Queer 
Cuerpo de mi Soledad: poesía Lésbica 
( para que te enamores y desamores) url",NP
265,"@AliasCane que de paso, me -choca- la cultura drag. Es misógina en su performance url",NP
266,"Ahora que lo medito, ¿Qué chingados le pasó a toda la naturaleza (la real) aquí? ¿Cómo que la vegetación murió en las homosexuales y proliferó en las heterosexuales si al ser más CONSUMEN más? Misterios que nunca podremos descifrar 🤔 url",NP
267,Aquí de puto escuchando: si yo fuera un chico.,P
268,"pues, este video es gracias a que @OphCourse un día habló sobre el DIABLO BLANCO que fue el primer home trans en México con reconocimiento oficial.
¡pudo casarse, tener hijxs, nietxs y llegar a la vejez!
¡Y, creo que eso es algo que celebrar!
#TransIsBeautiful #LGBTQ #mexico url",NP
269,"@SirenasuicidaYT y no se, no me hiere que me digan hombre joto. Yo sé lo que soy, lo demás es meh

/@danna41990 @SailorJotaxia @MrspimpTroll",NP
270,@Jackskinri00er @jtsone puro homosexual iba a los Arcos.,NP
271,HIJO DE TRES MIL pUTAS @DaniCeballos46,NR
272,puras Mariquitas 🐞,NP
273,Gay culture es toparse en el elevador con alguien que ya cogiste e ignorarse completamente pendejeando en el celular los 10 pisos que subieron juntos,NP
274,Estoy loca pero no tanto como para dedicarle the scientist a un imbécil,NR
275,@Danny7na100701 Como éstas vestida ahorita bb????,NR
276,"Mi deseo para el na0na1 es que dejen de decir “los trans” cuando hablan de mujeres trans.

(las, las, las trans)",NP
277,"@_ponchoDeNigris Y no solo pienses en gays o lesbianas , hay mucho más , madres y padres solteros , abuelitos que crían a sus nietos huérfanos o tíos , o solo los hermanos . En fin abre tu mente y tu corazón .",NP
278,X q todos molestan de esa forma a Jorge la jotita ass,NP
279,"Nunca he visto The Devil Wears prada, Mean Girls, Rupaul's Drag Race, ni me gustan los iphones, me siento muy viril. url",NR
280,"Si hay un movimiento que no ha hecho pero es naDA en los últimos na0 años son los activismos trans odiantes.

Ni las feministas VIp, ni los pro-familia anti derecho, ni los políticos antitrans.

¿Como lo sé? Miren alrededor, chequen como hay más gente trans ahora, que en el na001.",NP
281,Bi@venido a #Zacatecas @osoriochong esperemos que su visita sea placentera y benéfica para los #Zacatecanos,NR
282,“@MoNiKlAeN: @alelajarocha yo hoy decidí dejar el url Jejejejeje ahhh verdaaaaaa” estas loca? Jajajajajaj,NR
283,"Activistas por los derechos de las personas trans: el ""autobús de la libertad"" lleva mensaje transfóbico y de odio url url",NP
284,@sof_j Me da rarito nomás de pensar en la gente para quien su lesbianismo significó ROMpER el lazo con su madre y más bien su relación con madre les representa la presión por ser hetero.,NP
285,"Si vas directo al grano se ofenden, si es conversación normal te url nada les parece (y por la forma en responder es una travesti loca) 🤔 url",P
286,"@rafex @HackerAzteca “Mujer trans”
Es como decir “Mujer mexicana”

No es para nada complejo. Y no, no soy cosa.",NP
287,@jdonadus puro joto en tu foto de avatar !! Jajaja url,P
288,@delaletz jajaja psss sí... Si hubieras visto como andaba vestida y reportiiiando con mi triste ipod me trolearías más jajaja,NR
289,"@AntBogarin una persona transexual le has de tratar como el sexo que se presenta. No hacerlo es magno insulto. Yo soy mujer.

/@pepefuentes",NP
290,"#MepongoBorrachopor puro gusto, nada por depresion eso es para maricas! xD",P
291,"La ironía del caso de Alessa, ella venía SALIENDO de un evento en contra de los asesinatos a mujeres trans. por el caso de paola. url",NP
292,Yo toda la puta vida cuando digo algo malo y tod@s piensan que se los dije ell@s. Valen topi. url,NR
293,Las señoritas @calleypocheoffi son la primer pareja homosexual en participar en una serie de @DisneyChannelLA url,NP
294,"LGTBLVNLOFpDC
Lesbianas, Gays, Transexuales, Bisexuales, Los Veganos Ni Los Otakus Forman parte Del Colectivo.",NP
295,@CiroGomezL Me llama la atención. Que al principio Ciro Gómez Leyva mencionó que era un perseguido político. Cuando un comunicólogo debe abstenerse a opinar de la noticia que transmite. Luego queda como la loca con dos maridos. (nadie cree de su noticia),NR
296,@mvegab17 @iloveRamgsi Que marica.,P
297,@pepeChu558049na1's account is temporarily unavailable because it violates the Twitter Media policy. Learn more.,NR
298,Un joto que no sepa jugar mario kart es como un hetero que no sabe jugar fifa. Shame on you.,P
299,Que feo es ver a madres de gays en reforma :(,P
300,"Mira, quien lo diría que México busca mucha lesbiana. 🤔 url",NP
301,Guía para homosexuales url 📖 url,NP
302,A ver si ya me dejas de stalkear maricon,P
303,"Estamos listos para #VolverAVerte en la @GJMVmx y disfrutar de la #CulturaDiversa. 🌈

Visita la exposición fotográfica #ReinasEnDisputa que celebra a las mujeres trans y sus luchas.

1) @Fabianchairez13 y Luis Eriko
na) Nelson Morales 
3) Armando Cristeto
4) @noelcruzfoto url",NP
304,"Hoy falleció Daisy Del Carmen, una amiga muy cercana. QEpD.

Mujer transgénero espectacular. Llena de corazón y amor. Me acompañó en mi comedia, en el diseño de Roja. En la vida.

Estuvo en Atomix, SCLBits, MILLONES de proyectos en el mundo del gaming.

prendo una vela por ti hoy url",NP
305,Jajaja que suerte que la loca siempre tiene razón 😅,NR
306,"—Somos los 5 jinetes del Apocalípsis
—¿5?
—Hambre, peste, Muerte, Guerra y Toño
—¿Toño?
—Es mi hermano el rarito. Mamá me obliga a traerlo",NP
307,"Momentáneamente tuve un flashback de los tiempos en los que andaba con la loca, lo sentí bien culero y me inundó un perro url Cosas que te recuerdan el por qué debes seguir mejorando y actuando como url",NR
308,Estudio cómo loca y nunca tengo las mejores calificaciones 😡,NR
309,@hugo_nava9 Aaaaah pero tu puto titan y que la vrg,NR
310,@SabeMono estaba rimando contigo puñal,P
311,"Soy el más #marica cuando veo una #cucaracha !!!! 😖

#asca
#diug",P
312,"¿Saldrías con una chica trans? @_macb se avienta a tener una cita a ciegas en #AsíSomos, repetición este domingo a las na:30 pm por @UnicableOficial ♥️🏳️‍🌈 #BuenViernes #TodosSomosUnicable #FelizFinde url @jonasvloggers url",NP
313,"Feliz día a todos esos locos y locas que día con día no han dejado de ser malcriad@s,… url",NR
314,"@sexlecciones me encantaria tener una muy buena amiga lesbiana , yo las respeto y admiro 74 años es mi edad, no acoso no ligue s amistad",NP
315,"url ¿ahora que?
¡hay! Erickito.
por que puedo, por quiero y por que se me da la gana.
#estilista #profesional #gay #boy
Soy mi propio estilista, y realmente profesional #monterreycity  #ciudaddelasmontañas url",NP
316,"@Emperadorpombo ya sabes que TODO puede suceder, y lo de Diablos qué te puedo decir, con esa marca y racha todos pensamos en un Bi.",NR
317,"@paajaro Yo si la veré por Cecilia Suárez, ahora que si serán casi casi lesbianas",NP
318,"Atención, mujeres trans en o cerca a la CDMX.

Si usted tiene una amiga trans que cumpla acá con los requisitos.. pásenle este dato 👇🏻 url",NP
319,"por un momento pensé que era de #Transformers, pero noooo es el nuevo póster de #pacificRimUprising. url",NR
320,#LoMásComentado » Gobernará Fresnillo primer alcalde gay url,NP
321,"@eustorcia2 Pirque de broma se dice que a todos los mexicanos nos tocan: ""Siete mujeres y un homosexual""",NP
322,Órale no que muchos huevos cabron. Salió bien puñal este guey url,P
323,"""TODO EL PODER PATRIARCAL ES HOMOSEXUAL POR DEFINICIÓN"".
Jajajajaja. Parece que no se tienen que esforzar mucho para sacar teorías así de pendejas. url",NP
324,"Te agradezco tu puñal en mi espalda también, y las marcas que dejaron. 🎶",NR
325,"Un argumento del pasado pero aplicable hoy a los ídolos que la comunidad LGBT+ hizo. 

Ustedes hicieron famosas a Luz Maria, a esos antros o a las dragas insensibles. 

“Somos los ídolos, que inventamos” y ustedes solo han hecho ídolos a puros pendejos. url",NP
326,Que podemos hacer en fin !! A superarse los que quieran y los que no q se queden BUFANDO!! Besos a las transexuales y transgenero!!,NP
327,"Renuncia funcionario del Infonavit tras escándalo del Porsche que regaló a su hijo, al parecer no aguantó la carrilla #marica",P
328,"@Cindycvzna3 Jajajaja me viste como andaba, vuelta loca !!!",NR
329,"Semen que no has de beber, déjalo correr.
Ancient gay proverb.",NP
330,"Qué oso, a mi novio ya le empezó a gustar Drag Race por mi culpa 🙈🙊",NP
331,"He pasado por varias personas en medicina que insistían rudo todo lo que me sucede en la vida es por “la transición” y “las hormonas”.

Así sea un brazo roto. “Es por ser trans”. url",NP
332,"@norambuenaraph3 @BuscandoALeia @Cris4net @AlejandroMery1 Ah sí? Cuántas medallas ganaron las mujeres trans en las Olimpiadas?
Enumere",NP
333,"Por que jotita aquí Hhahahhahahahaa (@ Marrakech Salón - @marrakechsalon in Cuauhtémoc, DF) url",NP
334,"Colectivo Bi’cu Yuba: aerosoles, creatividad, realidades y arte. Hoy “La raíz doble” con @mardoniocarbalo na0:00h url",NR
335,RT @superposh1818: @OphCourse Los transfobicos es la fobia a los transformers? &lt; exacto. Decepticons.,NP
336,@el_viejopaulino  @DiegoMortera @Jvillarrealn  jajajajajajajaja salió llorando el joto cabron jajjj,P
